AC NO.,AC NAME,TOTAL ELECTORS,SL_NO,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,GENERAL,POSTAL,TOTAL,VOTE_PERCENT,AC TOTAL,VOTE SHARE,is_winner,YEAR
172,Papanasam,198200,6,R. THIRUMENI,M,27,SC,BSP,1082,0,1082,0.68,160162,0.006755659894356963,0,2011
172,Papanasam,198200,7,V. KULANTHAIVELU,M,48,GEN,IND,585,0,585,0.37,160162,0.0036525517913112973,0,2011
172,Papanasam,198200,8,A.M. RAJA,M,50,GEN,IND,370,0,370,0.23,160162,0.002310160962025949,0,2011
172,Papanasam,198200,9,A.M. RAJMUHAMATHU,M,48,GEN,IND,327,0,327,0.2,160162,0.002041682796168879,0,2011
172,Papanasam,198200,10,P. ARIVAZHAGAN,M,26,GEN,IND,301,0,301,0.19,160162,0.001879347160999488,0,2011
172,Papanasam,198200,11,A. TAMILSELVAN,M,26,SC,IND,233,0,233,0.15,160162,0.001454777038248773,0,2011
173,Thiruvaiyaru,207331,1,M.RETHINASAMI,M,55,GEN,AIADMK,88677,107,88784,51.11,173706,0.5111164841744096,1,2011
173,Thiruvaiyaru,207331,2,S. ARANGANATHAN,M,45,GEN,DMK,75429,393,75822,43.65,173706,0.43649614866498565,0,2011
173,Thiruvaiyaru,207331,3,G. MUTHUKUMAR,M,39,GEN,IJK,4876,3,4879,2.81,173706,0.028087688393031905,0,2011
173,Thiruvaiyaru,207331,4,D. RAJESH KANNAN,M,29,SC,AIJMK,1408,0,1408,0.81,173706,0.008105649776058398,0,2011
173,Thiruvaiyaru,207331,5,J. SIVAKUMAR,M,44,GEN,BJP,1271,5,1276,0.73,173706,0.007345745109552923,0,2011
173,Thiruvaiyaru,207331,6,M. ARANGARAJAN,M,59,SC,BSP,910,1,911,0.52,173706,0.005244493569594603,0,2011
173,Thiruvaiyaru,207331,7,C. RAJA SOCRATES,M,48,GEN,PPIS,625,1,626,0.36,173706,0.0036037903123668728,0,2011
174,Thanjavur,202002,1,M.RENGASAMY,M,54,GEN,AIADMK,75177,238,75415,50.57,149130,0.5056997250720847,1,2011
174,Thanjavur,202002,2,S.N.M.UBAYADULLAH,M,69,GEN,DMK,67218,868,68086,45.66,149130,0.4565546838328975,0,2011
174,Thanjavur,202002,3,M.S.RAMALINGAM,M,55,GEN,BJP,1894,7,1901,1.27,149130,0.012747267484744853,0,2011
174,Thanjavur,202002,4,P.RAYAR VICTOR AROKIYARAJ,M,41,GEN,IJK,1495,10,1505,1.01,149130,0.01009186615704419,0,2011
174,Thanjavur,202002,5,K.MUTHUKUMARAN,M,28,GEN,IND,711,1,712,0.48,149130,0.004774357942734527,0,2011
174,Thanjavur,202002,6,V.SUSAIARUL,M,49,GEN,LCOP,552,1,553,0.37,149130,0.0037081740763092604,0,2011
174,Thanjavur,202002,7,P.THIRUNAVUKKARASU,M,58,SC,BSP,436,0,436,0.29,149130,0.0029236236840340644,0,2011
174,Thanjavur,202002,8,K.BALU @ BALAN,M,39,GEN,IND,272,1,273,0.18,149130,0.0018306175819754577,0,2011
174,Thanjavur,202002,9,G.ILAVARASAN,M,26,GEN,IND,249,0,249,0.17,149130,0.0016696841681754174,0,2011
175,Orathanadu,193265,1,R.VAITHILINGAM,M,55,GEN,AIADMK,91636,88,91724,57.8,158681,0.5780402190558416,1,2011
175,Orathanadu,193265,2,T.MAHESH KRISHANASAMY,M,36,GEN,DMK,58887,193,59080,37.23,158681,0.37231930728946755,0,2011
175,Orathanadu,193265,3,A. AROKIYASAMY,M,55,GEN,IJK,1841,2,1843,1.16,158681,0.011614497009723912,0,2011
175,Orathanadu,193265,4,P. MURUGAIYAN,M,60,GEN,IND,1611,1,1612,1.02,158681,0.010158746163686894,0,2011
175,Orathanadu,193265,5,A. JAYABAL,M,38,SC,BSP,1541,1,1542,0.97,158681,0.009717609543675676,0,2011
175,Orathanadu,193265,6,A. KARNAN,M,47,GEN,BJP,1532,0,1532,0.97,158681,0.009654590026531218,0,2011
175,Orathanadu,193265,7,G. PARAMESWARI,F,44,GEN,IND,1348,0,1348,0.85,158681,0.008495030911073159,0,2011
176,Pattukkottai,187627,1,N.R.RENGARAJAN,M,47,GEN,INC,55080,402,55482,37.91,146353,0.3790971145108061,1,2011
176,Pattukkottai,187627,2,"""N.SENTHILKUMAR """,M,40,GEN,DMDK,46663,40,46703,31.91,146353,0.31911201000321143,0,2011
176,Pattukkottai,187627,3,A.R.M.YOGANANDAM,M,50,GEN,IND,21946,120,22066,15.08,146353,0.15077244743872692,0,2011
176,Pattukkottai,187627,4,V.MURALI GANESH,M,38,GEN,BJP,10116,48,10164,6.94,146353,0.06944852514126804,0,2011
176,Pattukkottai,187627,5,S.SENTHILKUMAR,M,34,GEN,IND,6774,1,6775,4.63,146353,0.046292183966164004,0,2011
176,Pattukkottai,187627,6,A.SARAVANAN,M,31,GEN,IJK,1424,0,1424,0.97,146353,0.009729899626246132,0,2011
176,Pattukkottai,187627,7,A. IRENE,F,27,GEN,IND,1357,1,1358,0.93,146353,0.009278935177276858,0,2011
176,Pattukkottai,187627,8,R.SINGARAVADIVELAN,M,33,GEN,IND,1194,1,1195,0.82,146353,0.008165189644216381,0,2011
176,Pattukkottai,187627,9,C.INBARASAN,M,63,GEN,BSP,1185,1,1186,0.81,146353,0.008103694492084207,0,2011
177,Peravurani,173298,1,C. ARUNPANDIAN,M,51,GEN,DMDK,50991,19,51010,36.42,140044,0.36424266659050014,1,2011
177,Peravurani,173298,2,K. MAHENDRAN,M,35,GEN,INC,43688,128,43816,31.29,140044,0.3128730970266488,0,2011
177,Peravurani,173298,3,S.V. THIRUGNANA SAMBANDAM,M,47,GEN,IND,24978,159,25137,17.95,140044,0.17949358772957072,0,2011
177,Peravurani,173298,4,V.SUBRAMANIYAN,M,42,GEN,IND,7468,2,7470,5.33,140044,0.05334037873811088,0,2011
177,Peravurani,173298,5,K. THANGAMUTHU,M,45,GEN,JMM,4453,0,4453,3.18,140044,0.03179714946731027,0,2011
177,Peravurani,173298,6,R. ELANGO,M,37,GEN,BJP,2688,3,2691,1.92,140044,0.019215389449030305,0,2011
177,Peravurani,173298,7,M. BALASUBRAMANIYAN,M,40,GEN,IND,1465,0,1465,1.05,140044,0.010460997972065922,0,2011
177,Peravurani,173298,8,V. MAYALAGU,M,62,SC,BSP,1432,0,1432,1.02,140044,0.010225357744708806,0,2011
177,Peravurani,173298,9,K.M.KALEMUTHU,M,31,GEN,IND,1430,0,1430,1.02,140044,0.010211076518808374,0,2011
177,Peravurani,173298,10,A. MUTHUKUMARAN,M,40,GEN,IND,1140,0,1140,0.81,140044,0.008140298763245837,0,2011
178,Gandharvakottai,152708,1,SUBRAMANIAN. N,M,57,SC,AIADMK,67090,38,67128,54.85,122381,0.5485165180869579,1,2011
178,Gandharvakottai,152708,2,KAVITHAIPITHAN. S,M,51,SC,DMK,47220,209,47429,38.76,122381,0.3875519892793816,0,2011
178,Gandharvakottai,152708,3,SELVARANI. R,F,36,SC,IJK,2970,4,2974,2.43,122381,0.02430115785947165,0,2011
178,Gandharvakottai,152708,4,RETHINAM. V,M,47,SC,IND,1357,0,1357,1.11,122381,0.01108832253372664,0,2011
178,Gandharvakottai,152708,5,MURUGESAN. M,M,29,SC,BSP,1073,0,1073,0.88,122381,0.008767700868598884,0,2011
178,Gandharvakottai,152708,6,BHARATHY. K,M,33,SC,IND,842,0,842,0.69,122381,0.0068801529649210255,0,2011
178,Gandharvakottai,152708,7,ASAITHAMBI. P,M,39,SC,CPI(ML)(L),817,7,824,0.67,122381,0.006733071310088984,0,2011
178,Gandharvakottai,152708,8,CHITRA. R,F,35,SC,IND,754,0,754,0.62,122381,0.006161087096853269,0,2011
179,Viralimalai,160449,1,VIJAYA BASKER. C,M,36,GEN,AIADMK,77244,41,77285,55.99,138022,0.5599469649765979,1,2011
179,Viralimalai,160449,2,REGUPATHY. S,M,60,GEN,DMK,37828,148,37976,27.51,138022,0.27514454217443596,0,2011
179,Viralimalai,160449,3,PALANIAPPAN. M,M,44,GEN,IND,15383,14,15397,11.16,138022,0.11155467968874527,0,2011
179,Viralimalai,160449,4,SAVARIMUTHU . Y,M,39,GEN,IJK,2638,1,2639,1.91,138022,0.019120140267493587,0,2011
179,Viralimalai,160449,5,ALAGU .P,M,53,GEN,IND,1404,0,1404,1.02,138022,0.010172291373838953,0,2011
179,Viralimalai,160449,6,RAJA P,M,29,GEN,IND,1403,0,1403,1.02,138022,0.010165046152062715,0,2011
179,Viralimalai,160449,7,PALANIAPPAN (A) PURATCHIKAVIDASAN. M,M,40,GEN,IND,1144,0,1144,0.83,138022,0.008288533712016925,0,2011
179,Viralimalai,160449,8,RAMESH M,M,30,GEN,IND,774,0,774,0.56,138022,0.005607801654808653,0,2011
180,Pudukkottai,177413,1,MUTHUKUMARAN.P,M,43,GEN,CPI,65283,183,65466,46.78,139957,0.46775795422879884,1,2011
180,Pudukkottai,177413,2,PERIYANNAN ARASSU,M,42,GEN,DMK,61631,734,62365,44.56,139957,0.44560114892431246,0,2011
180,Pudukkottai,177413,3,SRINIVASAN. N,M,40,GEN,IJK,4083,15,4098,2.93,139957,0.02928042184385204,0,2011
180,Pudukkottai,177413,4,BHARATHAN. V,M,30,GEN,IND,3886,15,3901,2.79,139957,0.027872846660045584,0,2011
180,Pudukkottai,177413,5,SELVAM.PALA,M,43,GEN,BJP,1738,10,1748,1.25,139957,0.012489550361896869,0,2011
180,Pudukkottai,177413,6,RAVI. C,M,41,SC,IND,832,0,832,0.59,139957,0.005944683009781576,0,2011
180,Pudukkottai,177413,7,SEVANTHILINGAM.T,M,48,GEN,IND,750,0,750,0.54,139957,0.005358788770836757,0,2011
180,Pudukkottai,177413,8,SAVAHEER.S,M,36,GEN,IND,417,0,417,0.3,139957,0.002979486556585237,0,2011
180,Pudukkottai,177413,9,KARUNANITHI. C,M,51,SC,IND,379,1,380,0.27,139957,0.0027151196438906238,0,2011
181,Thirumayam,171992,1,VAIRAMUTHU. P.K.,M,56,GEN,AIADMK,78798,115,78913,58.27,135429,0.5826890843172438,1,2011
181,Thirumayam,171992,2,SUBBURAM. RM.,M,59,GEN,INC,47513,265,47778,35.28,135429,0.3527900228163835,0,2011
181,Thirumayam,171992,3,VADAMALAI .P,M,38,GEN,BJP,2684,2,2686,1.98,135429,0.019833270569818873,0,2011
181,Thirumayam,171992,4,ILANGO. R.,M,43,GEN,IND,1456,1,1457,1.08,135429,0.010758404772980677,0,2011
181,Thirumayam,171992,5,RADHAKRISHNAN. A.,M,56,SC,IND,1046,0,1046,0.77,135429,0.00772360425019752,0,2011
181,Thirumayam,171992,6,SANJAI GANDHI. S.,M,31,SC,BSP,1019,2,1021,0.75,135429,0.007539005678252073,0,2011
181,Thirumayam,171992,7,ARIMALAM THIYAGI M. SUBRAMANIAN MUTHARAYAR,M,69,GEN,IND,926,1,927,0.68,135429,0.006844915047737191,0,2011
181,Thirumayam,171992,8,MURALI @ MEENAKSHISUNDARAM. M.,M,43,GEN,IND,560,0,560,0.41,135429,0.004135008011578022,0,2011
181,Thirumayam,171992,9,BALAMURUGAN. C.,M,27,SC,IND,541,0,541,0.4,135429,0.003994713096899483,0,2011
181,Thirumayam,171992,10,PANDIARAJAN. S.,M,42,GEN,IND,500,0,500,0.37,135429,0.0036919714389089487,0,2011
182,Alangudi,168687,1,KRISHNAN.KUPA,M,60,GEN,AIADMK,57195,55,57250,41.42,138203,0.4142457110192977,1,2011
182,Alangudi,168687,2,ARULMANI.S,M,37,GEN,PMK,51744,379,52123,37.71,138203,0.3771481082176219,0,2011
182,Alangudi,168687,3,RAJAPANDIYAN.A.V,M,27,GEN,IND,21642,75,21717,15.71,138203,0.1571384123354775,0,2011
182,Alangudi,168687,4,SARAVANAN.A,M,35,GEN,IJK,3638,28,3666,2.65,138203,0.02652619697112219,0,2011
182,Alangudi,168687,5,JEGANATHAN.S,M,33,GEN,BJP,2031,2,2033,1.47,138203,0.014710245074274798,0,2011
182,Alangudi,168687,6,NAGAMOORTHY.P,M,32,SC,IND,1414,0,1414,1.02,138203,0.010231326382205886,0,2011
183,Aranthangi,170564,1,RAJA NAYAGAM M,M,46,GEN,AIADMK,67455,104,67559,52.77,128027,0.5276933771782515,1,2011
183,Aranthangi,170564,2,THIRUNAVUKKARASAR SU,M,62,GEN,INC,50536,367,50903,39.76,128027,0.3975958196317964,0,2011
183,Aranthangi,170564,3,SHARIFF KM,M,46,GEN,IND,2726,3,2729,2.13,128027,0.02131581619502136,0,2011
183,Aranthangi,170564,4,APPA DURAI S,M,62,GEN,IJK,2296,9,2305,1.8,128027,0.018004014778132738,0,2011
183,Aranthangi,170564,5,SABAPATHI K,M,52,GEN,BJP,2205,13,2218,1.73,128027,0.017324470619478703,0,2011
183,Aranthangi,170564,6,ASHRAB KHAN S,M,38,GEN,IND,1211,0,1211,0.95,128027,0.009458942254368219,0,2011
183,Aranthangi,170564,7,ASAIYAMANI. M,M,43,SC,IND,598,1,599,0.47,128027,0.004678700586595015,0,2011
183,Aranthangi,170564,8,KARUNAKARAN K,M,57,GEN,IND,503,0,503,0.39,128027,0.003928858756356081,0,2011
184,Karaikudi,226934,1,PALANICHAMY.CHOLAN.CT,M,48,GEN,AIADMK,85926,178,86104,51.01,168797,0.5101038525566213,1,2011
184,Karaikudi,226934,2,RAMASAMY.KR,M,59,GEN,INC,66567,637,67204,39.81,168797,0.39813503794498717,0,2011
184,Karaikudi,226934,3,CHIDAMBARAM.V,M,44,GEN,BJP,4181,13,4194,2.48,168797,0.02484641314715309,0,2011
184,Karaikudi,226934,4,ASAITHAMBI.S,M,50,GEN,IJK,3826,69,3895,2.31,168797,0.02307505465144523,0,2011
184,Karaikudi,226934,5,BALUSWAMY.N,M,41,SC,BSP,2267,5,2272,1.35,168797,0.0134599548570176,0,2011
184,Karaikudi,226934,6,RAJKUMAR.R,M,36,GEN,IND,1728,0,1728,1.02,168797,0.01023714876449226,0,2011
184,Karaikudi,226934,7,ANANDHAKUMAR.S,M,33,GEN,JMM,997,2,999,0.59,168797,0.005918351629472088,0,2011
184,Karaikudi,226934,8,KARASINGAM.R,M,56,SC,IND,885,0,885,0.52,168797,0.005242984176259057,0,2011
184,Karaikudi,226934,9,RABIQ RAJA.K,M,45,GEN,IND,772,0,772,0.46,168797,0.0045735409989514034,0,2011
184,Karaikudi,226934,10,MAHESWARAN.U,M,29,GEN,IND,743,1,744,0.44,168797,0.004407661273600834,0,2011
185,Tiruppattur,218453,1,PERIYAKARUPPAN.KR,M,52,GEN,DMK,83176,309,83485,48.25,173020,0.4825164720841521,1,2011
185,Tiruppattur,218453,2,RAJA KANNAPPAN.RS,M,62,GEN,AIADMK,81827,74,81901,47.34,173020,0.47336146110276267,0,2011
185,Tiruppattur,218453,3,MANICKAVALLI.M,F,27,GEN,IND,1289,0,1289,0.75,173020,0.00745000577967865,0,2011
185,Tiruppattur,218453,4,SINGARAVELU.M,M,43,GEN,IJK,1269,1,1270,0.73,173020,0.007340191885331176,0,2011
185,Tiruppattur,218453,5,SHEIK DAWOOD.M,M,45,GEN,BJP,1153,1,1154,0.67,173020,0.006669749161946596,0,2011
185,Tiruppattur,218453,6,PERIYYAYA.M,M,62,GEN,IND,841,1,842,0.49,173020,0.00486648942318807,0,2011
185,Tiruppattur,218453,7,SATHAIYA.M,M,37,GEN,BSP,799,0,799,0.46,173020,0.004617963241243787,0,2011
185,Tiruppattur,218453,8,THIYAGARAJAN.A,M,43,GEN,IND,715,0,715,0.41,173020,0.0041324702346549535,0,2011
185,Tiruppattur,218453,9,SATHAPPAN.R,M,34,GEN,IND,593,0,593,0.34,173020,0.003427349439371171,0,2011
185,Tiruppattur,218453,10,SAKTHIVEL.A,M,30,SC,IND,346,0,346,0.2,173020,0.0019997688128540053,0,2011
185,Tiruppattur,218453,11,SANTHANAKRISHNAN.S,M,55,GEN,IND,345,0,345,0.2,173020,0.001993989134204138,0,2011
185,Tiruppattur,218453,12,GUNASEKARAN.P,M,49,GEN,IND,281,0,281,0.16,173020,0.001624089700612646,0,2011
186,Sivaganga,214027,1,GUNASEKARAN.S,M,55,GEN,CPI,75077,99,75176,47.82,157216,0.47817016079788316,1,2011
186,Sivaganga,214027,2,RAJASEKARAN.V,M,72,GEN,INC,70299,495,70794,45.03,157216,0.4502976796254834,0,2011
186,Sivaganga,214027,3,RAJENDRAN.P.M,M,47,GEN,BJP,2946,11,2957,1.88,157216,0.01880851821697537,0,2011
186,Sivaganga,214027,4,KULANTHAISAMY.C,M,39,GEN,IJK,2468,16,2484,1.58,157216,0.015799918583350295,0,2011
186,Sivaganga,214027,5,GANDHI.R,M,39,SC,IND,1815,0,1815,1.15,157216,0.01154462650111948,0,2011
186,Sivaganga,214027,6,"KALEESWARAN@KALAIYAPP ""AN.M. """,M,32,GEN,JMM,1720,5,1725,1.1,157216,0.01097216568288215,0,2011
186,Sivaganga,214027,7,SUBRAMANIAN.P,M,60,GEN,IND,1636,0,1636,1.04,157216,0.010406065540403013,0,2011
186,Sivaganga,214027,8,RAJKUMAR.J,M,28,GEN,BSP,629,0,629,0.4,157216,0.004000865051903114,0,2011
187,Manamadurai,210956,1,GUNASEKARAN.M,M,48,SC,AIADMK,83409,126,83535,51.68,161626,0.5168413497828319,1,2011
187,Manamadurai,210956,2,TAMILARASI.A,F,34,SC,DMK,69101,414,69515,43.01,161626,0.4300978802915372,0,2011
187,Manamadurai,210956,3,MURUGAVELRAJAN.K,M,43,SC,BSP,2880,3,2883,1.78,161626,0.01783747664360932,0,2011
187,Manamadurai,210956,4,VELMURUGAN.O,M,38,SC,IND,1764,2,1766,1.09,161626,0.010926459851756524,0,2011
187,Manamadurai,210956,5,VISWANATHA GOPALAN.V,M,60,SC,BJP,1178,7,1185,0.73,161626,0.007331741180255652,0,2011
187,Manamadurai,210956,6,AYYANAR.R,M,32,SC,IND,1135,0,1135,0.7,161626,0.007022385012312376,0,2011
187,Manamadurai,210956,7,SURESH.K,M,25,SC,IND,791,0,791,0.49,161626,0.0048940145768626335,0,2011
187,Manamadurai,210956,8,KURUTHIVELMARAN.M,M,73,SC,IND,438,0,438,0.27,161626,0.0027099600311831016,0,2011
187,Manamadurai,210956,9,GUNASEKARAN.K,M,45,SC,IND,372,6,378,0.23,161626,0.00233873262965117,0,2011
188,Melur,198652,1,SAMY R,M,45,GEN,AIADMK,85672,197,85869,55.74,154050,0.5574099318403116,1,2011
188,Melur,198652,2,RANI R,F,51,GEN,DMK,61227,180,61407,39.86,154050,0.39861733203505356,0,2011
188,Melur,198652,3,DHARMALINGAM P V,M,44,GEN,BJP,1608,0,1608,1.04,154050,0.010438169425511198,0,2011
188,Melur,198652,4,SARASUKUMAR VAIRA,M,36,SC,BSP,1080,0,1080,0.7,154050,0.007010710808179162,0,2011
188,Melur,198652,5,GOPALAKRISHNAN M,M,34,GEN,RJD,856,0,856,0.56,154050,0.0055566374553716325,0,2011
188,Melur,198652,6,VETRIVEL G,M,42,GEN,IND,836,0,836,0.54,154050,0.005426809477442389,0,2011
188,Melur,198652,7,ALAGAR L,M,43,GEN,IND,769,0,769,0.5,154050,0.004991885751379422,0,2011
188,Melur,198652,8,MUTHU P,M,41,GEN,IND,589,0,589,0.38,154050,0.0038234339500162287,0,2011
188,Melur,198652,9,PITCHAI R,M,52,GEN,IND,385,0,385,0.25,154050,0.0024991885751379423,0,2011
188,Melur,198652,10,SUBRAMANI V,M,47,SC,IND,340,0,340,0.22,154050,0.002207075624797144,0,2011
188,Melur,198652,11,KANNAN C,M,34,GEN,IND,311,0,311,0.2,154050,0.0020188250567997404,0,2011
189,Madurai East,233061,1,TAMILARASAN K,M,50,GEN,AIADMK,99293,154,99447,55.29,179869,0.5528857112676447,1,2011
189,Madurai East,233061,2,MOORTHY P,M,52,GEN,DMK,70178,514,70692,39.3,179869,0.3930193640927564,0,2011
189,Madurai East,233061,3,SRINIVASAN K,M,40,GEN,BJP,2662,15,2677,1.49,179869,0.014883053778027342,0,2011
189,Madurai East,233061,4,GOVINDARAJ V,M,42,GEN,IND,2287,0,2287,1.27,179869,0.012714809111075283,0,2011
189,Madurai East,233061,5,GNANASEKARAN K.G,M,35,GEN,IJK,1004,4,1008,0.56,179869,0.0056040785238145535,0,2011
189,Madurai East,233061,6,DHAVAMANI A,M,47,SC,BSP,927,2,929,0.52,179869,0.005164869988714008,0,2011
189,Madurai East,233061,7,RAJKUMAR P,M,25,SC,IND,826,0,826,0.46,179869,0.0045922310125702595,0,2011
189,Madurai East,233061,8,TAMILSELVI K,F,30,GEN,JMM,695,2,697,0.39,179869,0.0038750423919630397,0,2011
189,Madurai East,233061,9,RAMAR V.P,M,25,GEN,IND,472,0,472,0.26,179869,0.0026241320071830054,0,2011
189,Madurai East,233061,10,MAHALINGAM S,M,44,GEN,IND,350,0,350,0.19,179869,0.0019458605985467202,0,2011
189,Madurai East,233061,11,PRAKASAM R,M,44,GEN,IND,291,0,291,0.16,179869,0.0016178440976488445,0,2011
189,Madurai East,233061,12,THIRUBBATHI V,M,37,GEN,IND,191,2,193,0.11,179869,0.0010730031300557627,0,2011
190,Sholavandan,174634,1,KARUPPIAH M V,M,46,SC,AIADMK,86322,54,86376,59.84,144348,0.598387230858758,1,2011
190,Sholavandan,174634,2,ILANSELIYAN M,M,41,SC,PMK,49631,137,49768,34.48,144348,0.3447778978579544,0,2011
190,Sholavandan,174634,3,PALANIVELSWAMY S,M,42,SC,BJP,1999,3,2002,1.39,144348,0.013869260398481447,0,2011
190,Sholavandan,174634,4,VEERAN A,M,38,SC,IND,1998,0,1998,1.38,144348,0.013841549588494472,0,2011
190,Sholavandan,174634,5,VAZHIPIRANTHAL.M,F,44,SC,IND,975,0,975,0.68,144348,0.006754509934325381,0,2011
190,Sholavandan,174634,6,AANANTHAKUMAR A,M,31,SC,BSP,806,0,806,0.56,144348,0.005583728212375648,0,2011
190,Sholavandan,174634,7,KRISHNAVENI N,F,34,SC,IND,424,0,424,0.29,144348,0.0029373458586194473,0,2011
190,Sholavandan,174634,8,PITCHAI K,M,47,SC,IND,421,0,421,0.29,144348,0.0029165627511292154,0,2011
190,Sholavandan,174634,9,REVATHI K,F,47,SC,IND,349,0,349,0.24,144348,0.002417768171363649,0,2011
190,Sholavandan,174634,10,SAGUNDALADEVI M,F,35,SC,TMMK,334,1,335,0.23,144348,0.002320780336409233,0,2011
190,Sholavandan,174634,11,MURUGESAN S,M,57,SC,CPI(ML)(L),247,0,247,0.17,144348,0.001711142516695763,0,2011
190,Sholavandan,174634,12,MUTHUKRISHNAN P,M,56,SC,IND,196,0,196,0.14,144348,0.00135782968936182,0,2011
190,Sholavandan,174634,13,SASIKUMAR A,M,31,SC,IND,181,0,181,0.13,144348,0.0012539141519106603,0,2011
190,Sholavandan,174634,14,ALAGARSAMY A,M,38,SC,IND,136,0,136,0.09,144348,0.0009421675395571812,0,2011
190,Sholavandan,174634,15,SATHIAMOORTHY N,M,44,SC,IND,134,0,134,0.09,144348,0.0009283121345636933,0,2011
191,Madurai North,195659,1,BOSE.A.K,M,62,GEN,AIADMK,90615,91,90706,63.62,142571,0.6362163413316874,1,2011
191,Madurai North,195659,2,RAJENDRAN.K.S.K,M,52,GEN,INC,44012,294,44306,31.08,142571,0.3107644612158153,0,2011
191,Madurai North,195659,3,KUMARALINGAM.M,M,42,GEN,BJP,3491,14,3505,2.46,142571,0.024584242237201112,0,2011
191,Madurai North,195659,4,SENTHILKUMAR.S,M,41,GEN,IJK,1146,2,1148,0.81,142571,0.008052128413211663,0,2011
191,Madurai North,195659,5,JEYACHANDRAN.S,M,29,GEN,IND,780,0,780,0.55,142571,0.005470958329534057,0,2011
191,Madurai North,195659,6,CHANDRASEKARAN.S,M,53,SC,IND,755,0,755,0.53,142571,0.00529560710102335,0,2011
191,Madurai North,195659,7,MEENAKSHI SUNDARAM.DR.M,M,63,GEN,IND,494,4,498,0.35,142571,0.0034929964719332823,0,2011
191,Madurai North,195659,8,BALUCHAMY.K,M,69,GEN,IND,389,1,390,0.27,142571,0.0027354791647670284,0,2011
191,Madurai North,195659,9,MUTHUSAMY P,M,41,GEN,IND,308,0,308,0.22,142571,0.0021603271352519096,0,2011
191,Madurai North,195659,10,PALANIGANESH.S.K,M,65,GEN,IND,175,0,175,0.12,142571,0.0012274585995749486,0,2011
192,Madurai South,178736,1,ANNADURAI R,M,51,GEN,CPM,83385,56,83441,61.59,135472,0.6159280146450927,1,2011
192,Madurai South,178736,2,VARADHARAJAN S P,M,33,GEN,INC,37875,115,37990,28.04,135472,0.2804269516948152,0,2011
192,Madurai South,178736,3,ANUPPANADI JEYA K,F,41,SC,IND,6243,0,6243,4.61,135472,0.04608332349120113,0,2011
192,Madurai South,178736,4,SANTHARAM N S R,M,58,GEN,BJP,6186,18,6204,4.58,135472,0.045795441124365184,0,2011
192,Madurai South,178736,5,JOSEPHINE MARY A,F,44,GEN,IJK,1059,2,1061,0.78,135472,0.007831876697767805,0,2011
192,Madurai South,178736,6,RAJAN N R,M,60,GEN,IND,533,0,533,0.39,135472,0.003934392346758002,0,2011
193,Madurai Central,192815,1,SUNDARRAJAN R,M,61,GEN,DMDK,76012,51,76063,52.77,144151,0.5276619655777622,1,2011
193,Madurai Central,192815,2,SYED GHOUSE BASHA S,M,48,GEN,DMK,56295,208,56503,39.2,144151,0.3919709193831468,0,2011
193,Madurai Central,192815,3,SASIKUMAR A,M,39,GEN,BJP,3701,7,3708,2.57,144151,0.025723026548549785,0,2011
193,Madurai Central,192815,4,SRINIVASAN G,M,54,GEN,IND,2569,0,2569,1.78,144151,0.017821589860632255,0,2011
193,Madurai Central,192815,5,MUTHURAJ K M,M,40,GEN,IND,2140,0,2140,1.48,144151,0.014845543908817836,0,2011
193,Madurai Central,192815,6,RADHAKRISHNAN R,M,45,GEN,JMM,952,1,953,0.66,144151,0.006611123058459532,0,2011
193,Madurai Central,192815,7,VENKATESH KUMAR H,M,30,GEN,IJK,624,0,624,0.43,144151,0.0043287941117300605,0,2011
193,Madurai Central,192815,8,JEYAKUMAR M,M,36,GEN,IND,420,0,420,0.29,144151,0.002913611421356772,0,2011
193,Madurai Central,192815,9,SENTHIL S,M,45,GEN,IND,328,0,328,0.23,144151,0.002275391776678622,0,2011
193,Madurai Central,192815,10,VELAVENTHAN KANA,M,37,GEN,IND,300,0,300,0.21,144151,0.002081151015254837,0,2011
193,Madurai Central,192815,11,TAMILARASAN S,M,67,GEN,IND,216,0,216,0.15,144151,0.0014984287309834825,0,2011
193,Madurai Central,192815,12,PANDI P,M,34,GEN,IND,194,0,194,0.13,144151,0.0013458109898647945,0,2011
193,Madurai Central,192815,13,SYED THALIB ALISHA S,M,37,GEN,IND,133,0,133,0.09,144151,0.0009226436167629777,0,2011
194,Madurai West,214423,1,RAJU K,M,58,GEN,AIADMK,94719,79,94798,59.64,158950,0.596401384083045,1,2011
194,Madurai West,214423,2,THALAPATHI G,M,55,GEN,DMK,55727,310,56037,35.25,158950,0.3525448254167977,0,2011
194,Madurai West,214423,3,RAJARATHINAM M,M,35,GEN,BJP,3144,5,3149,1.98,158950,0.019811261402956904,0,2011
194,Madurai West,214423,4,PAUL PANDI M,M,54,GEN,IND,2958,1,2959,1.86,158950,0.0186159169550173,0,2011
194,Madurai West,214423,5,MOORTHY P,M,43,GEN,IJK,893,4,897,0.56,158950,0.0056432840515885496,0,2011
194,Madurai West,214423,6,VENKATESAN M,M,42,GEN,IND,407,0,407,0.26,158950,0.002560553633217993,0,2011
194,Madurai West,214423,7,MURUGAN M,M,34,SC,IND,247,0,247,0.16,158950,0.0015539477823214847,0,2011
194,Madurai West,214423,8,VEERADURAI S,M,51,GEN,IND,234,0,234,0.15,158950,0.0014721610569361433,0,2011
