AC NO.,AC NAME,TOTAL ELECTORS,SL_NO,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,GENERAL,POSTAL,TOTAL,VOTE_PERCENT,AC TOTAL,VOTE SHARE,is_winner,YEAR
63,Raninagar,186600,3,DINESH MONDAL,M,39,GEN,BJP,3150,1,3151,1.92,163811,0.019235582470041694,0,2011
63,Raninagar,186600,4,TAPAN KUMAR HORE,M,69,GEN,IPFB,2944,2,2946,1.8,163811,0.017984140259201153,0,2011
63,Raninagar,186600,5,ABUL AKTAR,M,51,GEN,SUCI,2262,0,2262,1.38,163811,0.013808596492299052,0,2011
63,Raninagar,186600,6,MD. REJAUL HAQUE,M,58,GEN,MUL,1692,1,1693,1.03,163811,0.010335081282697743,0,2011
63,Raninagar,186600,7,NUR MOHAMMED,M,52,GEN,IND,1494,1,1495,0.91,163811,0.009126371244910293,0,2011
63,Raninagar,186600,8,JALALUDDIN MONDAL,M,51,GEN,IND,1169,0,1169,0.71,163811,0.007136272899866309,0,2011
64,Murshidabad,188558,1,SHAONI SINGHA ROY,F,38,GEN,INC,75164,277,75441,46.03,163893,0.46030641943219053,1,2011
64,Murshidabad,188558,2,BIVAS CHAKRABORTY,M,45,GEN,AIFB,68705,384,69089,42.15,163893,0.42154942553983393,0,2011
64,Murshidabad,188558,3,RANAJIT KUMAR DAS,M,54,GEN,BJP,9931,15,9946,6.07,163893,0.06068593533585937,0,2011
64,Murshidabad,188558,4,DAS SHYAMAL KRISHNA,M,68,GEN,IND,4483,12,4495,2.74,163893,0.027426430659027536,0,2011
64,Murshidabad,188558,5,MD KASIMUDDIN SHAIKH,M,66,GEN,PDS,2750,3,2753,1.68,163893,0.016797544739555685,0,2011
64,Murshidabad,188558,6,GULSHENARA IVA,F,56,GEN,SUCI,2168,1,2169,1.32,163893,0.013234244293532977,0,2011
65,Nabagram,183391,1,KANAI CHANDRA MANDAL,M,56,SC,CPM,78116,587,78703,48.98,160694,0.48976937533448667,1,2011
65,Nabagram,183391,2,PROBAL SARKAR,M,37,SC,INC,70943,204,71147,44.27,160694,0.44274832912243145,0,2011
